level,lgd_code,name,name_local,parent_code,state_code
VILLAGE,539561,Sewari (m),सेवरी म,4060,27
VILLAGE,539505,Sinbhatti,सिंभाट्टी,4060,27
VILLAGE,539492,Sirpur,सिरपूर,4060,27
VILLAGE,539502,Sohagaon,सोहगाव,4060,27
VILLAGE,539606,Surjagad,सुरजगड,4060,27
VILLAGE,539598,Tadguda,तदगुडा,4060,27
VILLAGE,539633,Tadpalli alias Naralhur,तडपल्ली  अलींस नरालहूर,4060,27
VILLAGE,539638,Tambada (m),तांबडा म,4060,27
VILLAGE,539637,Tambada (s),तांबडा स,4060,27
VILLAGE,539669,Tatigudam (m),ताटीगुडाम म,4060,27
VILLAGE,539668,Tatigudam (s),ताटीगुडाम स,4060,27
VILLAGE,539513,Tekka,टेक्का,4060,27
VILLAGE,539679,Teradoh,तेराडोह,4060,27
VILLAGE,539612,Titoda (s),तीतोडा  स,4060,27
VILLAGE,539589,Todgatta (m),तोडगट्टा  म,4060,27
VILLAGE,539644,Todsa (s),तोडसा स,4060,27
VILLAGE,539657,Tumargunda bk.,तुमरगुंडा  बु.,4060,27
VILLAGE,539649,Tumargunda Kh,तुमरगुंडा खु.,4060,27
VILLAGE,539675,Udera (m),उदेरा म,4060,27
VILLAGE,539670,Udera (s),उदेरा स,4060,27
VILLAGE,539507,Umargatta,उमरगट्टा,4060,27
VILLAGE,539618,Wadavi,वाडवि,4060,27
VILLAGE,539490,Wadsakala,वाद्साकाला,4060,27
VILLAGE,539498,Wadsa kh,वडसा  खु.,4060,27
VILLAGE,539556,Waghezari (m),वाघेझरी म,4060,27
VILLAGE,539555,Waghezari (s),वाघेझरी स,4060,27
VILLAGE,539570,Walmagad,वाल्मागड,4060,27
VILLAGE,539504,Wandoli,वन्डोली,4060,27
VILLAGE,539567,Wangeturi,वांगेतुरी,4060,27
VILLAGE,539653,Wasamundi,वासमुंडी,4060,27
VILLAGE,539600,Wateli,वाटली,4060,27
VILLAGE,539576,Wattegatta(m),वाटेगत्ता म,4060,27
VILLAGE,539493,Welmagad,वेलमगड,4060,27
VILLAGE,539558,Wenasar,वेनासार,4060,27
VILLAGE,539625,Yadasgondi,यदासगोंडी,4060,27
VILLAGE,539676,Yemali,येमली,4060,27
VILLAGE,539550,Yetawahi,येतावाही,4060,27
VILLAGE,539659,Zareguda,झारेगुडा,4060,27
VILLAGE,539621,Zareguda (s),झारेगुडा स,4060,27
VILLAGE,539549,Zurri (m),झुर्री  म,4060,27
VILLAGE,539548,Zurri S.,झुर्री  स,4060,27
VILLAGE,539112,Adapalli,अडपल्ली,4057,27
VILLAGE,539141,Ambeshivani,आंबेशिवणी,4057,27
VILLAGE,539140,Ambetola,आंबेटोला,4057,27
VILLAGE,539130,Amirza,अमिर्झा,4057,27
VILLAGE,539152,Bamhani,बाम्हनी,4057,27
VILLAGE,539126,Belgaon,बेलगाव,4057,27
VILLAGE,539142,Beltek,बेलटेक,4057,27
VILLAGE,539202,Benoli,बेणोली,4057,27
VILLAGE,539153,Bhagwanpur (N.V.),भगवानपूर,4057,27
VILLAGE,539134,Bhikar Maushi,भिकारमौशी,4057,27
VILLAGE,539203,Bitantola,बिटणटोला,4057,27
VILLAGE,539156,Bodali Alias Madya Tukum,बोदलि,4057,27
VILLAGE,539154,Bodali Mal,बोदलि माल,4057,27
VILLAGE,539157,Bodali Tukum,बोदली तुकुम,4057,27
VILLAGE,539135,Botheda,बोथेडा,4057,27
VILLAGE,539121,Chambharda,चांभार्डा,4057,27
VILLAGE,539166,Chandala,चांदाळा,4057,27
VILLAGE,539106,Churchara Mal,चुरचुरा माल,4057,27
VILLAGE,539107,Churchura Chak,चुरचुरा चक,4057,27
VILLAGE,539184,Darshani Chak,दर्शनी चक,4057,27
VILLAGE,539185,Darshani Mal,दर्शनी माल,4057,27
VILLAGE,539213,Devapur,देवापुर,4057,27
VILLAGE,539212,Dewada,देवाळा,4057,27
VILLAGE,539131,Dhunde Shivni,धुंडेशिवणी,4057,27
VILLAGE,539145,Dibhana Chak,दिभणा चक,4057,27
VILLAGE,539144,Dibhana Mal,दिभणा माल,4057,27
VILLAGE,539180,Dongargaon Bk,डोंगरगाव,4057,27
VILLAGE,539181,Dongargaon Tukum,डोंगरगाव तुकुम,4057,27
